call_tx_hash,call_block_number,gas_price,tokens,clearingPrices,trades
0x64e55135b1a627717e5c487876b857539b6c688f6f599d2f6dc19c52227e2a59,20840805,12077089537,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[517512536403593776 1383148061 1383148061 520000000000000000],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0x699bfac97c962db31238b429ceaf6734c492d61c"",""sellAmount"":520000000000000000,""buyAmount"":1358063991,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":520000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0xcdf86b060d7eb2f4572c920c6972b666e52e1fe30655c8201a591723238f411d,20840791,11800861229,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[100000000000000000000000000 267531810000000000 262185145 100000000000000000],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0x699bfac97c962db31238b429ceaf6734c492d61c"",""sellAmount"":100000000000000000,""buyAmount"":256664585,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":100000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0xcc0215df95999016561ad63e24faf432d665540a93ba5de1e88b478fa4f88673,20840784,11712236197,[0x68bbed6a47194eff1cf514b50ea91895597fc91e 0x8248270620aa532e4d64316017be5e873e37cc09 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xd43fba1f38d9b306aeef9d78ad177d51ef802b46 0xdac17f958d2ee523a2206206994597c13d831ec7 0x8248270620aa532e4d64316017be5e873e37cc09 0xdac17f958d2ee523a2206206994597c13d831ec7 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x68bbed6a47194eff1cf514b50ea91895597fc91e 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xd43fba1f38d9b306aeef9d78ad177d51ef802b46],[1000000000000000000 1000000000000000000 5995037826699497818525224249395968 1000000000000000000 1602493473323491814 3633685547355344286609754443229 988193430 3616642848000000000000 8943786435884809722690378 1500000000 30138951473598029 50000000000000000],"[{""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x1e8b4c043ddcb27dd3c0c287a40241feb8ad50c9"",""sellAmount"":3616642848000000000000,""buyAmount"":982427702,""validTo"":1727427677,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":3616642848000000000000,""signature"":""0x7f04a7e98852f679554c63f93f2b1f24dca67fe0772636e1bce97236defa39464cf05e743a05539364b95192e0627a54b5f85f6fd438fe0036bd31e7c7f545d21b""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0xbb27032e5c7336a4f58d65855ad6030557ea803e"",""sellAmount"":1500000000,""buyAmount"":8909400629679869115839354,""validTo"":1727427672,""appData"":""0xa517cb7620afde39bad1ba35d81e31fd9dc181d82d983482c8dcae31b0901cd2"",""feeAmount"":0,""flags"":0,""executedAmount"":1500000000,""signature"":""0xe7223e07474f09bb51c9addc8091227a679a846fa84e6adf842bf3f03c8367a314702a6ab5f6c88db7943edc51297f0e59a9a3bc089fd6bedbe0c345c58267d01c""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0xc02f27c518fee1921f00bfa19458d68f49d18191"",""sellAmount"":50000000000000000,""buyAmount"":29444964468375162,""validTo"":4294967295,""appData"":""0x623460fb2e352f6b7036ba6f72ecebb4c1762184d2a4b4a6c02ecf354f4fd1b2"",""feeAmount"":0,""flags"":64,""executedAmount"":50000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0x86b388613b06b067f00bc1a935b5d2223c122ce608e0d2331eb38c50d94e58d2,20840759,10585050265,[0x6982508145454ce325ddbe47a25d4ec3d2311933 0x6d68015171eaa7af9a5a0a103664cf1e506ff699 0x865377367054516e17014ccded1e7d814edc9ce4 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7 0xdac17f958d2ee523a2206206994597c13d831ec7 0x865377367054516e17014ccded1e7d814edc9ce4 0x6d68015171eaa7af9a5a0a103664cf1e506ff699 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6982508145454ce325ddbe47a25d4ec3d2311933],[812662439667 19590530523974801832 75694612696751363 79228162514264337593543950336 202919052540901081713 75864814162052214605850729500 180376565182222004139216 179993500000 1229736175 5004750043081864546 1459690892574253710705146101 5850000000000000000],"[{""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xd1a992417a0abffa632cbde4da9f5dcf85caa858"",""sellAmount"":179993500000,""buyAmount"":180189206045785404177996,""validTo"":1727427364,""appData"":""0xf0ce768342792e0a173337162aeb470b72459686642afad3d0d51b00ad493411"",""feeAmount"":0,""flags"":0,""executedAmount"":179993500000,""signature"":""0xd530bb3e066e1171b3168bdf26e411347ec2e0007780b0ce6b49bbb90c50d240077a63e34cfe99f8803b12293d370c16930793af8511aec121315524555c3a681b""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0x70fb402e73fefb025f93e70ead8cfa0ec8e092ba"",""sellAmount"":5004750043081864546,""buyAmount"":1223237893,""validTo"":1727427386,""appData"":""0xa517cb7620afde39bad1ba35d81e31fd9dc181d82d983482c8dcae31b0901cd2"",""feeAmount"":0,""flags"":0,""executedAmount"":5004750043081864546,""signature"":""0x1de244bebb4aa296f6720bc760d38fd60007e7083a27020006726dfec57d5ae80d46723450327612af10cd3c1d092c2ab413eb97203c6beeac599b04009ec1401c""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0xdb8877999d0dfacf1fa00831b98e536f8dbbef8c"",""sellAmount"":5850000000000000000,""buyAmount"":1434772712504038403422468497,""validTo"":4294967295,""appData"":""0xa4d96b2db19d6eb3e785d5154cb1031fbc9f7ec8491abf2ba651a86aa905642f"",""feeAmount"":0,""flags"":64,""executedAmount"":5850000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0xcdc194e3883c12bafa477bdd1be44f70cdff7d8c25b1ce3990dc79bef57cd503,20840753,11437926055,[0x8c7ac134ed985367eadc6f727d79e8295e11435c 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xf951e335afb289353dc249e82926178eac7ded78 0xf951e335afb289353dc249e82926178eac7ded78 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xdac17f958d2ee523a2206206994597c13d831ec7 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x8c7ac134ed985367eadc6f727d79e8295e11435c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[1000000000000000000 10191454411533206529205444530714752 27177979066913303577089085 10151671500403347457704779259792460 27177979066913303577089085 29042708783151992121418201 553981445661917084 520202822665419947 3690092592 3686459081 632433970491444923089238 25000000000000000 3679307436 1379701334580371200],"[{""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x699bfac97c962db31238b429ceaf6734c492d61c"",""sellAmount"":520202822665419947,""buyAmount"":551803358778506591,""validTo"":1727427299,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":520202822665419947,""signature"":""0x090a7149b8e65890e1e131d5349539c052adf9b76005b50fbe1157ad173c9ace16ed75436369a5330eb3465aaf5fe17416736d51cfb85512daeef6bf5fe9dbee1c""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0xbfa1000f67349475439a93d8960dc957dab0de6b"",""sellAmount"":2000000000000,""buyAmount"":2000000000000,""validTo"":1742592502,""appData"":""0x5c15afad771ff6aa7f8d884957934b8a3b33b6015db0631f88764ba607e9ee44"",""feeAmount"":0,""flags"":2,""executedAmount"":3686459081,""signature"":""0xf3b64eb5a1800578c45295aeda67bc4c48b69fa291b5cc3773428efba177e3d531438a8721472469c9337208f8e52460bc99972305ee039576dee31a543f54821c""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0xed4dc6cb7e056188ad0b058e3a912ed3d5e5b81f"",""sellAmount"":25000000000000000,""buyAmount"":615105119312043334561657,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":25000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":12,""buyTokenIndex"":13,""receiver"":""0x0000000000000000000000000000000000000000"",""sellAmount"":1379701334580371200,""buyAmount"":3679305594,""validTo"":1727425775,""appData"":""0x362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d"",""feeAmount"":0,""flags"":64,""executedAmount"":1379701334580371200,""signature"":""0xf08d4dea369c456d26a3168ff0024b904f2d8b91000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001325af0dc7cb9f0000000000000000000000000000000000000000000000000000000000db4dbf7a0000000000000000000000000000000000000000000000000000000066f66cef362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d0000000000000000000000000000000000000000000000000000000000000000f3b277728b3fee749481eb3e0b3b48980dbbab78658fc419025cb16eee34677500000000000000000000000000000000000000000000000000000000000000005a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc95a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc9""}]"
0x67be39cc2433c5bd69b4b961d22c9a9c31103eee1ce16c7b43ad993936f3f9f0,20840751,10506246703,[0x1121acc14c63f3c872bfca497d10926a6098aac5 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x1121acc14c63f3c872bfca497d10926a6098aac5],[3717752038058358600630272 212722848305102000000000000000000000000 567621810000000000000000000000 51684548 21272284830510200 62754708339983106226526 1106076145],"[{""sellTokenIndex"":3,""buyTokenIndex"":4,""receiver"":""0x34305d66b00342e4e03598ff30f57cf840a85124"",""sellAmount"":21272284830510200,""buyAmount"":50682363,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":21272284830510200,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0x174249e5f493349ea3a29fa17675004df834db3a"",""sellAmount"":1106076145,""buyAmount"":62639307664510138613401,""validTo"":1727427253,""appData"":""0x275e5cc64aab4214c39b45d539528c37170dbd6aaa82cc16690ed219c91d3240"",""feeAmount"":0,""flags"":0,""executedAmount"":1106076145,""signature"":""0x051d544b526ad3a1d038f2baff4aab71f98656bb66ddd1736d26b652c6ed714e707bfdf0f73e739ba33117af6abdf1164e4010ac92415ff9fb23803b380882121c""}]"
0xf0b00cbb3a34a7d8241713d49ed7c18a1d00b6967471a4a381cddc8680f335ef,20840735,11113933085,[0x6982508145454ce325ddbe47a25d4ec3d2311933 0x83f20f44975d03b1b09e64809b757c47f942beea 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6982508145454ce325ddbe47a25d4ec3d2311933 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x83f20f44975d03b1b09e64809b757c47f942beea],[847673884566 87967860185332352 79228162514264337593543950336 211263104437742020297 3737683832544850827264547958 15000000000000000000 8998066940247813017982 10000000000],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0xdb8877999d0dfacf1fa00831b98e536f8dbbef8c"",""sellAmount"":15000000000000000000,""buyAmount"":3662820656808192733848259861,""validTo"":4294967295,""appData"":""0xa4d96b2db19d6eb3e785d5154cb1031fbc9f7ec8491abf2ba651a86aa905642f"",""feeAmount"":0,""flags"":64,""executedAmount"":15000000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xdcc5b9ba5ab98dc38477831ff359d81f911423eb"",""sellAmount"":10000000000,""buyAmount"":8953350983941384713794,""validTo"":1727427078,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":10000000000,""signature"":""0xde386c041d93dbec16d4be9237ae1b48a87810b4320dd4a8c81f5c208889a0467338b1fee058a27b8f3b0bb6c9a4875495d15a31670a67041bc0fd7ddb9604231b""}]"
0x3768e8068fab557a194d21af726728cb88f372f7a9f16aede8d5456b7419f311,20840712,10609423493,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xfd03723a9a3abe0562451496a9a394d2c4bad4ab 0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb 0xfd03723a9a3abe0562451496a9a394d2c4bad4ab 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[6919748213529136492845956647 18446744073709551616 6936414511053697 11710544196018510 9500000000 9483012789959072841108 925265777 348809000000000000 1677954973 998278863808773394368],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0x9d269caf80970c7e854c99db8b0c20868825546b"",""sellAmount"":9530803970245007998725,""buyAmount"":9500000000,""validTo"":1727426787,""appData"":""0xd01f756d541fae215a624018fdc529b5319e037ccca05e23fe985f32cb68382e"",""feeAmount"":0,""flags"":1,""executedAmount"":9500000000,""signature"":""0x5b29107da31794a8c08e5beed74e263b3a5fe2fc4c448316d7e55223f4c085b2704e0d105a5d8177944a99ce634c12c9997e06da53777afa42ed3348a9cd048a1c""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x316e21af6c9ddfea63b8f2f65e1df022651d3017"",""sellAmount"":348809000000000000,""buyAmount"":920818461,""validTo"":1727426760,""appData"":""0xd71f1d9bb3a717ebf2c0e48c4fee1f525d92d124e1d35582b8d3053ed5485ae0"",""feeAmount"":0,""flags"":96,""executedAmount"":348809000000000000,""signature"":""0x316e21af6c9ddfea63b8f2f65e1df022651d3017""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0x2c2f76429eab8e2730be4085dcdd9370b8d1a96c"",""sellAmount"":998278863808773394368,""buyAmount"":1670366371,""validTo"":1727426586,""appData"":""0x588070eea99ab504a8b6840be6bb7242a1e4cde9a451ba3114856131027a3938"",""feeAmount"":0,""flags"":96,""executedAmount"":998278863808773394368,""signature"":""0x2c2f76429eab8e2730be4085dcdd9370b8d1a96c""}]"
0xd59087fae36ce9f7cbf9ee8d015fcddda26051b85f8acf6590d4c9deac1dc8fe,20840638,11991510555,[0x3b37a9caf74ead14e521d46af0bf00737d827828 0x8881562783028f5c1bcb985d2283d5e170d88888 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x8881562783028f5c1bcb985d2283d5e170d88888 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x3b37a9caf74ead14e521d46af0bf00737d827828],[307417 23151339 73786976294838206464 194065110986 47788174044505842474163 15000000000 432406302827441143705128 690873300000000256],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0x3a73c594c5a703481247216d68d6650c6f6e1af4"",""sellAmount"":15000000000,""buyAmount"":47549581048538492478011,""validTo"":1727425917,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":15000000000,""signature"":""0x3a831812f7d45c90bbc5e3a125ca4f81f849b74581cc5e1f850667027b5e5e53162066923097ab6350330ca247f389cf4f40c931a3f64d3062a424fe3122d9091c""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xd62bd2ee712cf005dd0fcea770d7b1b213ba9a8a"",""sellAmount"":1300000000000000000,""buyAmount"":808942332060837177612159,""validTo"":1730016114,""appData"":""0x51c289aa4eb89e69ebeb2539ee96f437ebd86982db7b82f1d0af2e23ed524adb"",""feeAmount"":0,""flags"":2,""executedAmount"":690873300000000256,""signature"":""0x3652e85c36d99417ce7826c5de143d8f3cca06db439093625dec58a6e98d7d175b70dbf9f627a56b48146bd8ab47c820adaf496760b5dc9b08acbe7769a8ae5b1c""}]"
0x5e42dbc4e8393de096f9c84230a8b718407fa7e49fd2510155f8f5b017a4a014,20840522,12806201462,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[755000000000000000000000000 2007740992000000000 2000578848 755000000000000000],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0x9b9e3d8831eeb4ae3e34bd5f835896cf1a49409d"",""sellAmount"":755000000000000000,""buyAmount"":1962471974,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":755000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0x14114a02f30d55bb6d6c6a8c02e7773aa4f529c4b4fcea5d48a8ce77dc51f71b,20840512,13653013870,[0x046eee2cc3188071c02bfc1745a6b17c656e3f3d 0x152649ea73beab28c5b49b26eb48f7ead6d4c898 0x3fa55eb91be2c5d72890da11a4c0269e7f786555 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x046eee2cc3188071c02bfc1745a6b17c656e3f3d 0xdac17f958d2ee523a2206206994597c13d831ec7 0x3fa55eb91be2c5d72890da11a4c0269e7f786555 0x152649ea73beab28c5b49b26eb48f7ead6d4c898 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[5601707 165749073 301337 73786976294838206464 197534968603 73447832839026325589 26238189965846381961686 2000000000 125894148783417412063322 525000000 98846751770312087 121410549260075941369],"[{""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xdcf999b68dcbc5b179eeeb933995950873171398"",""sellAmount"":2000000000,""buyAmount"":26111347941802990869117,""validTo"":1727424397,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":2000000000,""signature"":""0xe2e752c4203010c635ddf1c8029a3c1df530ed9c712d915bd9273e882920b24919d865fad6455e793f35d6c7175ded6b04a6e3728feba279ae89bc745c539f821b""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0x3b3a219b304dc0f3a75995b14e61f8b4b974b953"",""sellAmount"":525000000,""buyAmount"":125349451672906841724041,""validTo"":1727424408,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":525000000,""signature"":""0x8a616565f13a5a741df25b0b7b51bedb31ff4b7bd80aa49ceebf8863b24d6a0a3012fd2f0a13762f213ec9ee117dfb13839eccaa9d2164cf3e54a85645728f141c""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0x3366e5639ebbb492b155fb42ab95a408d9de931b"",""sellAmount"":121410549260075941369,""buyAmount"":98278144478335222,""validTo"":1727424416,""appData"":""0x4acf1a84699af75b0ec7790b156ecd62eeebcc5f16f0f3e8fcd4ae5a96c1ffaa"",""feeAmount"":0,""flags"":0,""executedAmount"":121410549260075941369,""signature"":""0x3d39d0c84340059dbedc3d880e8193f422ada4172fd0ad963aca60ccd0304980183a992406a2079bde30b2e499b2b5f2b2e9738a1a7f81eb05df091180ba70751c""}]"
